date,province,visitors,occupancy_rate,revenue,mobility_index,env_index,events_count
2022-04-01,Bengo,13705,63.95318008661187,700131.9393114208,33.22709287412137,91.00509684162802,1
2022-05-01,Bengo,11379,50.71393618387147,440895.57781004655,42.839524728177125,89.58915568101426,1
2022-06-01,Bengo,16686,46.57492353591877,975912.4457538482,35.12503921146784,80.78158925944678,1
2022-07-01,Bengo,13603,53.8102333643438,812352.0048644337,46.8051616196064,86.6900282956465,4
2022-08-01,Bengo,12823,47.12917474120446,578347.0904367178,45.83026114833063,87.72702601721505,0
2022-09-01,Bengo,15761,52.486038490867536,706176.3949580007,45.980088228631544,81.71983447345768,2
2022-10-01,Bengo,11387,48.63859377620686,263146.5724448113,42.48819384850966,94.24151251764766,0
2022-11-01,Bengo,14595,58.06475598622876,386835.7691895476,45.36571912485989,81.44430037893808,2
2022-12-01,Bengo,13397,68.2058869943047,282069.53429358744,46.19832678750116,85.19547304368588,1
2023-01-01,Bengo,10746,39.90938159859829,631828.0047566291,46.91406848471807,90.08090547366223,0
2023-02-01,Bengo,12532,55.904483074946015,458580.7201318248,39.501593951470134,87.30154512510698,4
2023-03-01,Bengo,14521,50.134415987202196,552114.0555535146,43.11604043504012,81.37322965337442,1
2023-04-01,Bengo,14234,58.0791152026932,488603.525139178,41.67768317160845,83.52054039033034,1
2023-05-01,Bengo,15682,63.2897991592576,659840.1218264593,40.42521465713117,87.39773953965623,0
2023-06-01,Bengo,13608,55.24436771066762,345107.16915025277,47.66113445996667,89.02547550544034,0
2023-07-01,Bengo,19788,62.44329950925454,706229.0065773401,31.606539888445205,82.87019068073846,3
2023-08-01,Bengo,11531,52.93952200997843,517551.2696131043,32.1226404250815,88.30235690331014,3
2023-09-01,Bengo,12846,43.660629538129854,295901.61251535587,44.28084646221037,83.85024428545866,3
2023-10-01,Bengo,13866,58.05801270541045,372895.493363272,38.626064634515856,83.75538150321297,0
2023-11-01,Bengo,11311,42.74415651601932,391030.2559325913,40.71452014879593,94.58317539874916,0
2023-12-01,Bengo,17099,54.559216849508765,888744.7364378289,38.616089244733416,83.54293973220267,2
2024-01-01,Bengo,17312,61.14818351439444,864394.8703968758,39.500596876524035,81.09649655716842,0
2024-02-01,Bengo,15789,49.791044436288345,621785.3365272414,35.55653157687223,88.31162280233357,0
2024-03-01,Bengo,14974,61.269048064331834,835673.087501125,38.76221555073459,94.26264242536571,0
2024-04-01,Bengo,13069,63.47467158063324,495269.2888806292,36.275146046631484,87.54139090760167,0
2024-05-01,Bengo,15381,53.083072272528774,505775.9858333946,44.706512954566506,82.67928134727242,0
2024-06-01,Bengo,20091,45.98617018795231,1117483.3438938092,54.04821711564517,82.55391927084834,1
2024-07-01,Bengo,18131,55.31774164190384,788220.6524334624,41.99826068395112,80.54748632337943,0
2024-08-01,Bengo,18159,67.41534160828856,569303.4669359615,53.99668056917618,77.91205212996431,3
2024-09-01,Bengo,21605,51.92789439301792,564200.8680830997,46.555973757852776,76.44307229263451,1
2024-10-01,Bengo,24414,50.98251500217159,657589.7182210457,35.97795942007518,77.6399266046655,1
2024-11-01,Bengo,22348,58.061785188009715,1220654.1299791469,48.819168378676274,75.921686008295,0
2024-12-01,Bengo,23293,61.043129806606046,1088848.2608679908,50.49666152714613,78.96116137011536,1
2018-01-01,Benguela,29397,46.74444612902335,926510.6774214768,42.738979782645515,72.888756959307,0
2018-02-01,Benguela,38548,51.76148706291958,926377.2142822557,55.09553264216048,58.64245794750979,1
2018-03-01,Benguela,37490,45.29929948526832,853154.7404350813,58.017488812414214,61.52217887883254,0
2018-04-01,Benguela,47043,46.41847131773071,1291463.7253616767,49.88442844172446,55.81264905408566,0
2018-05-01,Benguela,44274,54.54309152267734,1557215.2196128718,46.18842153765635,53.33649112402724,1
2018-06-01,Benguela,44210,55.58740667305423,1086270.2934184782,58.95423564448707,55.047896747419685,1
2018-07-01,Benguela,40819,57.08566378514498,1774921.5136412217,54.19503245961895,60.59606431559352,1
2018-08-01,Benguela,36299,38.18357232160549,1178226.5855579183,51.46301557771206,66.4186628344715,1
2018-09-01,Benguela,41530,54.0451183061373,1593072.506893862,55.76368179616165,61.79197168873085,1
2018-10-01,Benguela,46905,51.949821932468744,1500201.8496562643,51.94378198205107,48.25911646104974,0
2018-11-01,Benguela,33104,46.06510429507105,1282093.8579489368,62.51195682736955,62.59487428261435,1
2018-12-01,Benguela,54067,62.3857686465624,1717264.5468576108,58.57165494477604,51.38705882388334,1
2019-01-01,Benguela,60785,63.45663015177031,1466089.1688461606,57.79566534749439,37.51184289567293,1
2019-02-01,Benguela,33401,49.010955756642744,1867022.924734422,65.40263418912093,66.97413809349933,3
2019-03-01,Benguela,37805,37.86318445239389,1052662.2293564393,60.42758903500761,69.90911707906635,0
2019-04-01,Benguela,50156,52.09565739303392,2145560.363077845,59.78359354442743,52.778878946348776,3
2019-05-01,Benguela,44758,37.41772602400843,1050783.5927659094,54.85778295220701,59.33145930632011,1
2019-06-01,Benguela,51466,57.18345285377947,2833602.8323599147,66.43661395304919,51.40876147845771,2
2019-07-01,Benguela,49397,47.41624256918578,1055570.6396080672,65.22679279756845,49.17640836750695,3
2019-08-01,Benguela,42542,59.270073873760886,2509207.590243613,58.13721611168575,58.23041970374797,3
2019-09-01,Benguela,60269,69.43264910261568,2993409.2176686977,46.0638657442794,37.34809227450943,2
2019-10-01,Benguela,54202,64.23120442870206,1370825.4078166063,61.48474412094649,47.66639949439177,2
2019-11-01,Benguela,46492,51.25940866832265,1054764.7477152478,66.75105086413838,53.30105801896263,1
2019-12-01,Benguela,62208,30.75981873137476,1592570.9301195685,55.36129384489667,35.06309830753008,1
2020-01-01,Benguela,46802,50.6548801161684,2009292.9395020923,71.18866869609069,52.228204132111834,1
2020-02-01,Benguela,41091,60.6505513195049,1403457.1493711323,60.22293912205418,58.24137558348658,0
2020-03-01,Benguela,51631,49.76621783327796,2923375.466890353,65.25854688252745,50.61310417788518,1
2020-04-01,Benguela,52562,63.6342790686107,3057188.7023358475,58.652414244641086,44.080655215919876,0
2020-05-01,Benguela,53461,41.83108198198364,2868780.686793409,59.257475920919504,47.66275532835294,0
2020-06-01,Benguela,54149,43.356361279153816,1828901.3882585275,52.88279656790043,40.50932995036855,1
2020-07-01,Benguela,52225,45.43161742946624,1206951.8037809413,57.26805679006448,50.73216815047069,4
2020-08-01,Benguela,51261,47.11175349441229,2989891.720806979,60.595764531625726,52.597445365319324,7
2020-09-01,Benguela,43100,49.44494591572561,1876166.7170161612,57.16595156099058,51.04253938096795,0
2020-10-01,Benguela,41669,49.75195928082859,2051821.0146398053,55.035762078293914,57.868889852099805,0
2020-11-01,Benguela,50679,57.30325970087908,1124835.8411067482,59.335674802604075,53.39090014655036,1
2020-12-01,Benguela,46377,30.40850980015597,1604082.5735232593,50.44552193773386,61.848635020809745,1
2021-01-01,Benguela,49232,35.52853421201997,2111910.5380971353,47.62359697550895,51.29426322590034,1
2021-02-01,Benguela,31908,63.33764463420406,1302060.962000423,58.39172671110112,67.50321640217113,0
2021-03-01,Benguela,38765,54.338448293976626,775668.3040567667,52.51923679816374,59.922002990591885,1
2021-04-01,Benguela,52605,42.858716828590474,1072059.2494410856,51.75986222422662,45.72932800261372,1
2021-05-01,Benguela,43178,45.96139599685231,1444512.1554873444,50.12911744580902,62.03518828623338,0
2021-06-01,Benguela,40547,53.817688793392165,1568861.9860320878,54.30928936812272,58.0960155030965,1
2021-07-01,Benguela,41779,56.21072056432489,910950.4477435153,48.37292881869762,57.48579114505099,0
2021-08-01,Benguela,48870,45.525103485011314,2847001.405589164,45.62416394369045,53.5355719961205,7
2021-09-01,Benguela,46339,61.755968330741,1354153.838576351,46.46081825499787,53.27636542171467,0
2021-10-01,Benguela,26408,48.701723635265424,1539343.7241945465,49.72417261724954,75.11656933247639,1
2021-11-01,Benguela,27482,72.78467004023294,1126796.6282656756,49.007062231903625,72.84400649320206,0
2021-12-01,Benguela,24691,39.161184187768185,1477841.0656177532,45.52015438722928,78.14522969993139,1
2022-01-01,Benguela,28060,51.82710158769169,1000248.9454486183,50.90399823705144,71.39702778318083,0
2022-02-01,Benguela,30916,38.85689729259775,1672176.6110782437,44.277458362028746,68.52126400718925,2
2022-03-01,Benguela,30850,51.128394415133535,1274231.5089405403,44.51098358986821,71.87248430525177,1
2022-04-01,Benguela,22283,53.3594455547681,930341.0162762419,45.45953963832771,79.63091981045231,1
2022-05-01,Benguela,20253,48.0297053466464,535003.333329998,40.49161096751132,76.24031120277483,1
2022-06-01,Benguela,24258,47.252656277481826,1163404.6929345727,43.327353179837495,75.26597666886809,1
2022-07-01,Benguela,30410,48.917819053084386,1713544.2725952591,45.082095317497945,67.15767224032105,1
2022-08-01,Benguela,30416,60.21135721042322,1005472.1465169662,36.512756416676986,70.04722183088508,1
2022-09-01,Benguela,32174,51.60391532209722,1008131.040699873,42.047147014016325,67.68673888777579,2
2022-10-01,Benguela,25054,50.794417058691245,1256406.8235320684,38.001680305556754,76.42137916619883,2
2022-11-01,Benguela,27897,59.50919684787604,1086391.6306269467,45.397595414979165,70.34335573443597,1
2022-12-01,Benguela,28255,68.84065357514017,998658.5767104337,45.984150042417525,70.37409802926773,0
2023-01-01,Benguela,22535,59.040853120861634,542817.3287919183,39.904558960320124,77.73185681782911,1
2023-02-01,Benguela,25661,63.002008518151925,1375375.367706412,36.42755320138029,76.53243658777282,0
2023-03-01,Benguela,26638,38.96076028326493,874517.8047916335,37.16844371075209,76.18849951549149,0
2023-04-01,Benguela,21010,60.675951796036124,1149770.4124574424,42.52822375766255,84.1524908913586,0
2023-05-01,Benguela,30541,44.12939469340898,859669.5941658675,40.85885881875097,74.33855841509904,0
2023-06-01,Benguela,24632,34.06530275808079,1277708.963837869,42.785084555872004,74.59756907474289,1
2023-07-01,Benguela,25467,67.08080561083895,761504.0019740462,47.90543152058308,70.07268765189899,1
2023-08-01,Benguela,21957,56.56755316270593,725393.8164798282,33.37242013548525,83.93898252536114,2
2023-09-01,Benguela,23083,46.60020950696927,1361619.8672292454,49.026493843163166,79.62247440108507,5
2023-10-01,Benguela,17951,64.35404521454217,432829.05812191364,39.66057166494702,82.19181065544306,0
2023-11-01,Benguela,27717,49.34090281533505,1414459.1944789346,35.93972823036455,75.35242361406168,0
2023-12-01,Benguela,38922,55.009794343285044,2062109.4293327427,35.18785745634768,57.75604145996107,1
2024-01-01,Benguela,24711,61.6917723552524,534927.4140738433,45.36503591549372,76.34467320371931,0
2024-02-01,Benguela,43567,55.45983594755903,2433166.9397631628,51.6409679305323,60.582435002616826,1
2024-03-01,Benguela,37749,64.5794093382908,1679465.0683611133,46.49869082335895,68.59826716574996,1
2024-04-01,Benguela,29940,52.87603525224394,1537517.865974429,41.40887309055121,69.9876853655425,0
2024-05-01,Benguela,33514,68.06349966436537,1465605.624778693,42.64399012046496,65.59108951634565,1
2024-06-01,Benguela,33877,71.94780621066536,1314675.0277113968,48.46847854312217,67.24875376685614,0
2024-07-01,Benguela,44995,58.74672406039917,1787699.6688414824,36.317624973294905,54.478196097866906,1
2024-08-01,Benguela,39995,48.68208541619184,1125584.5328915198,45.33490725292755,61.060264029781145,5
2024-09-01,Benguela,45256,79.65821653616752,1835575.8797420664,49.48545377798471,53.51563426506539,3
2024-10-01,Benguela,41931,55.49244691595684,1937227.8634627657,42.10565469877084,53.42266053246337,0
2024-11-01,Benguela,40475,51.02344348661255,2065844.3351903604,52.35649420786834,64.49596540911432,1
2024-12-01,Benguela,44637,42.67665062488771,1808004.196590861,46.48151253983697,54.936884419676836,0
2018-01-01,Bié,40377,57.83674360672693,1337901.9535326366,43.325980808905115,63.63734564934304,1
2018-02-01,Bié,25311,62.75123200512755,1061543.058188821,56.07411605577466,81.42738689780803,0
2018-03-01,Bié,44120,50.453994224766376,1179670.6508998715,50.34624743911138,59.68753154762939,1
2018-04-01,Bié,40519,55.76261991676189,2352498.390364252,52.699600204864986,55.9368180501036,0
2018-05-01,Bié,38323,30.909349733721772,1608668.0743748106,50.31645948614408,64.24170113886213,1
2018-06-01,Bié,33836,58.13649202594961,1259865.989171236,54.34185318523927,67.30414239037708,0
2018-07-01,Bié,33819,49.58635914621193,939570.7172721478,47.33993447235168,67.3522070317488,4
2018-08-01,Bié,30184,41.54138190625633,711891.256842111,51.47020155677785,74.49203973026695,3
2018-09-01,Bié,51420,53.11645399205758,1408054.6944317694,57.66675107411917,51.42681996951278,2
2018-10-01,Bié,51465,45.24526854010352,1208478.408382954,53.98995726900041,51.991997826224505,1
2018-11-01,Bié,33697,70.97079630579002,1743811.4610508904,58.93279578106593,63.12482360859016,0
2018-12-01,Bié,39933,54.48308033141481,2245657.9794995855,58.9812948048204,64.59598737518812,0
2019-01-01,Bié,47207,59.28169555587338,2551395.33328307,53.320542850183614,55.87951488623843,1
2019-02-01,Bié,43030,55.34148302535064,1590293.8119863754,56.09208341971805,55.211828694388124,1
2019-03-01,Bié,32562,40.34865246866255,1057967.7558928358,59.443897387708894,65.33695357762615,1
2019-04-01,Bié,41751,45.759628669984295,1890511.1422735394,62.40241829913062,53.60040619126447,1
2019-05-01,Bié,60566,64.63222637982183,1249648.8097549707,57.297824115557006,42.561826506909455,1
2019-06-01,Bié,43128,46.865269253152135,2424698.929743767,55.856586109257556,59.47630942887379,1
2019-07-01,Bié,46534,37.58634196177302,1570169.7253285043,53.51846746845047,50.3986938613627,2
2019-08-01,Bié,39769,67.7841457027772,1813734.0037368934,63.06883416622021,55.56115208760959,2
2019-09-01,Bié,52507,39.20811962748497,3140927.765016337,53.335670377092974,41.63964457545343,1
2019-10-01,Bié,49245,46.23362911145431,2879189.166683791,66.55426037865938,52.838218956836116,0
2019-11-01,Bié,43090,38.877247342629815,2278265.5867079133,50.84573906482382,56.84994330196671,0
2019-12-01,Bié,38996,54.45443793497815,966834.0705072054,64.18187789621089,63.296288235488824,0
2020-01-01,Bié,58601,46.256482436139166,1774549.0744074525,61.06575555582661,42.674536526824106,1
2020-02-01,Bié,36624,54.191288013576724,965854.0180459814,56.07672805920959,59.85253035252058,0
2020-03-01,Bié,51632,41.80372604251476,2085363.292331347,55.62717640315974,46.71581892773409,2
2020-04-01,Bié,32282,58.132061278919565,1660942.417441301,67.34990947056758,73.39710924173498,0
2020-05-01,Bié,52318,31.56643936767175,2175869.245931308,58.67235559288241,52.1104383321602,1
2020-06-01,Bié,53656,60.41566715774562,1376336.6004770615,61.00294539955539,44.77679359731892,0
2020-07-01,Bié,53913,57.50540083170967,2318611.268612982,58.248039093342804,40.17955814207936,1
2020-08-01,Bié,44606,50.121460569575376,2494834.325880738,54.55638104718575,58.189328292226115,3
2020-09-01,Bié,55758,59.534081246062684,1633823.9455894744,39.64538703773597,44.96760010454062,4
2020-10-01,Bié,59684,44.231760691069084,1235907.1691583057,47.7174966886312,44.08530902703557,0
2020-11-01,Bié,41463,41.39835442937178,1180460.4841857092,56.76907436909119,63.455465978252505,1
2020-12-01,Bié,39853,51.314092054606505,1483069.1014105212,51.17876376028715,62.710381880384084,0
2021-01-01,Bié,42818,59.666739415306694,1940836.5362657802,61.6509522026196,54.98298181017008,0
2021-02-01,Bié,38042,46.282595638930864,1025235.8497674003,58.093731754616115,63.23398718142978,2
2021-03-01,Bié,36294,42.10655973001397,1488786.5899891926,59.34567580266643,59.755133277709426,0
2021-04-01,Bié,35932,51.750570502882674,2103922.4801052734,49.04528652962294,62.89974636752088,0
2021-05-01,Bié,47896,55.505360945053205,2262558.8130161185,57.97136343336343,53.47661203844469,0
2021-06-01,Bié,41387,42.92110423550432,2208912.5362707986,44.40621597714821,60.151530839238134,0
2021-07-01,Bié,33479,51.55134526079887,1025597.2081619904,47.445802243549544,66.49065226559327,1
2021-08-01,Bié,22155,70.33773283870096,555824.4296936179,46.91894018969334,79.50649999534464,4
2021-09-01,Bié,26170,54.982201795333005,1510355.6388314024,44.46534155729476,74.80553038958719,3
2021-10-01,Bié,35559,51.37705110879927,1260707.23541185,39.83424558335812,63.61381824259802,1
2021-11-01,Bié,21871,52.530160600548605,479264.3149135792,47.955048376742404,81.40820575983963,0
2021-12-01,Bié,32488,57.434282318743826,695985.0531300358,33.78618732130106,68.06930247626032,0
2022-01-01,Bié,25364,44.278278788865606,1064898.453315472,36.38245014915427,72.24212156677567,1
2022-02-01,Bié,29698,51.7939620186299,1523489.4915879932,40.31565242522616,67.66061410553277,0
2022-03-01,Bié,28712,52.79478072553847,1603065.148789659,46.87188118970546,68.94493871220533,0
2022-04-01,Bié,28132,50.10823874311035,690873.1219113268,47.5706140873044,71.78498799721721,1
2022-05-01,Bié,25286,54.97216570321963,601818.6328287766,38.32082821829958,77.29461272606144,0
2022-06-01,Bié,24500,36.15666649145702,650410.1254359954,43.928291519736334,75.00085001192502,1
2022-07-01,Bié,22781,43.55335381739895,1256844.77373643,47.56506516962793,78.12600122529,3
2022-08-01,Bié,26786,40.03929606493499,1133383.4023415807,47.09265118769319,70.8158177715157,2
2022-09-01,Bié,27431,55.95341970128615,649424.4128309694,37.686889446938565,72.52884615304089,1
2022-10-01,Bié,19654,57.72506879891938,718091.4757779627,44.79664303145177,82.9025003647555,1
2022-11-01,Bié,23523,61.50959404594859,878631.5779907597,41.53823346010323,77.09574263721359,3
2022-12-01,Bié,24134,43.91308252983567,669915.3053056191,41.995451969153436,78.31661534006122,0
2023-01-01,Bié,23903,59.68814583068397,1066052.9951549636,43.064138085767574,73.13575468913594,1
2023-02-01,Bié,23747,65.56867588157891,1280483.6358392977,41.60719567320011,77.21099956908016,0
2023-03-01,Bié,21763,60.35089487197469,1025802.3328718581,43.990804138549706,80.13972342917766,0
2023-04-01,Bié,24214,57.597465437450694,970545.7547763702,38.57815801445955,72.96123144794807,2
2023-05-01,Bié,25581,57.006717472636204,513543.5720180296,35.71249521179941,73.23705591009274,0
2023-06-01,Bié,24170,50.62105341605105,872369.8641469622,40.361142452452995,79.05594241807806,1
2023-07-01,Bié,25839,59.84999095187163,571356.0613818519,35.433346292641495,81.69822272973497,1
2023-08-01,Bié,28084,51.32526721751838,923523.2476308979,35.67783842248302,73.07365314925298,3
2023-09-01,Bié,18038,54.7488898220436,630220.732369944,47.465271026881915,83.04543431104061,1
2023-10-01,Bié,29196,49.52398403818866,656959.3142598228,44.36570456770681,72.89874974133345,1
2023-11-01,Bié,27611,57.862384819217525,1100206.001270004,36.263670070460385,74.02436524276679,4
2023-12-01,Bié,22519,46.729784313667906,959804.7864026367,45.704668334277194,82.50764218063345,1
2024-01-01,Bié,31219,49.67005055064532,1200973.4683265984,36.097906706631164,60.638678098526746,2
2024-02-01,Bié,27056,48.00160369613789,595061.0361478108,41.76134510259234,69.9460617270496,1
2024-03-01,Bié,28583,46.82533734333063,1471597.587286466,38.9338717146188,71.2174144473439,0
2024-04-01,Bié,28446,56.48029499138406,1530155.2121836867,40.71826071766073,70.10091716718294,1
2024-05-01,Bié,33333,63.00277271713508,1127882.651062959,55.11199383445152,69.88037372135395,0
2024-06-01,Bié,29142,48.81330000832517,858854.7336780957,47.36895298740506,75.92768036987887,0
2024-07-01,Bié,38855,52.63158941906554,2063773.0289257208,50.938286679450066,62.77239158450072,2
2024-08-01,Bié,34720,64.79389109316001,1701496.2744229883,44.23161526901295,62.08789729439671,3
2024-09-01,Bié,34718,48.2343326176491,1643903.0014969506,46.92754353667054,66.40530897786371,1
2024-10-01,Bié,42310,55.16070112368523,1764404.5176664137,49.68829936248799,61.97797278813856,1
2024-11-01,Bié,37443,53.04662155189621,959978.0533319042,54.995165195736234,59.18412221738251,0
2024-12-01,Bié,46435,60.20152304584604,2529754.4836700954,58.16326248848565,52.782263201648604,0
2018-01-01,Cabinda,25285,42.61493911633721,1168452.629162143,52.51909209220091,74.04223452372729,1
2018-02-01,Cabinda,24024,45.30682697401576,826788.6698402667,58.046063626673025,74.42900789847336,1
2018-03-01,Cabinda,19213,52.37814307083032,1056120.722034806,55.24104345001909,76.1043272917378,0
2018-04-01,Cabinda,28973,38.75647622676014,1021717.7093508955,51.06016710172903,67.9857860257524,1
2018-05-01,Cabinda,30581,49.84594862697221,644861.5666829642,51.46715683595701,71.04160766744404,3
2018-06-01,Cabinda,35793,57.379213257383626,1615321.0675124892,64.69295146521424,65.80309057987735,0
2018-07-01,Cabinda,35480,47.31843734937581,806589.455707384,52.977396405902475,59.41938537635581,1
2018-08-01,Cabinda,36458,54.6481110243233,1059252.9112280759,58.33258464983026,68.1251708585713,0
2018-09-01,Cabinda,28436,40.89709520472963,1693680.415921822,49.326823505868,73.24147786670954,2
2018-10-01,Cabinda,36406,68.5652637324568,1118067.1059131317,58.065069408267256,67.77347990726935,1
2018-11-01,Cabinda,43036,50.09662198669054,2130395.183118356,49.25987484517345,55.42406631502989,1
2018-12-01,Cabinda,37482,50.8844241102222,2182688.5319528496,51.79547121124013,62.18818685388945,0
2019-01-01,Cabinda,46002,47.93101399327638,2664635.1577810673,56.10986372418343,58.294510430573894,1
2019-02-01,Cabinda,47805,48.61093672618942,1207924.193046232,61.96441496674119,50.17233878106441,1
2019-03-01,Cabinda,35735,49.182325070116875,2121001.343195563,49.97275790252795,62.394183695212384,1
2019-04-01,Cabinda,33780,38.51351108084509,729331.7718925552,63.10033716534482,66.83814855363853,0
2019-05-01,Cabinda,33800,30.949432530583838,1315457.2599211298,51.69407435959711,64.51215955151403,0
2019-06-01,Cabinda,29771,69.25008601099215,1160221.6225863623,64.41310727736688,77.3201536078901,1
2019-07-01,Cabinda,35830,53.467705871476014,1124930.176458173,61.22775338305553,57.01692997393114,1
2019-08-01,Cabinda,46189,39.61551735440019,1005789.0723519837,64.05900186956016,52.06548650424894,2
2019-09-01,Cabinda,26305,52.76782155192239,557316.9043087193,64.94619104576215,72.81438347352729,2
2019-10-01,Cabinda,33290,52.170134142403626,1184954.0251769603,62.89409932315595,67.75481667920818,1
2019-11-01,Cabinda,38735,41.73982894400059,1887834.2486811483,65.10137168425506,63.69711096604998,0
2019-12-01,Cabinda,34291,55.666929937067486,1881338.3066576286,63.948446695008485,62.09398943670292,2
2020-01-01,Cabinda,36302,60.50206302289041,2033378.5069452883,70.69436471888879,58.674667208516915,1
2020-02-01,Cabinda,36270,44.33650839785226,1662756.3306973453,63.53182755037105,64.64595933864119,1
2020-03-01,Cabinda,37585,49.15622317762656,1710684.421110507,57.6338580667331,63.04473626892561,3
2020-04-01,Cabinda,34589,65.11961951053114,1428515.5992332585,54.721687005870486,65.10236886772502,0
2020-05-01,Cabinda,33834,50.28964417347237,1782000.5134146318,51.10623124386828,65.66023113756775,1
2020-06-01,Cabinda,43492,46.56548374633978,1004864.645146393,63.702438185066626,56.90237520234366,1
2020-07-01,Cabinda,43652,44.375389281081645,1884485.3950789454,46.86640576929766,55.27093230843264,1
